[Fri Jul 21 09:34:43.035536 2017] [:error] [pid 20847] [client 85.68.170.21:57556] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Fri Jul 21 12:36:24.631667 2017] [:error] [pid 8298] [client 85.68.170.21:52613] PHP Warning:  array_filter() expects parameter 1 to be array, string given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:36:24.644304 2017] [:error] [pid 8298] [client 85.68.170.21:52613] PHP Warning:  current() expects parameter 1 to be array, null given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:36:24.681547 2017] [:error] [pid 8298] [client 85.68.170.21:52613] PHP Warning:  array_filter() expects parameter 1 to be array, string given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:36:24.681562 2017] [:error] [pid 8298] [client 85.68.170.21:52613] PHP Warning:  current() expects parameter 1 to be array, null given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:46:53.592572 2017] [:error] [pid 9492] [client 85.68.170.21:53624] PHP Warning:  array_filter() expects parameter 1 to be array, string given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:46:53.592595 2017] [:error] [pid 9492] [client 85.68.170.21:53624] PHP Warning:  current() expects parameter 1 to be array, null given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:46:53.628215 2017] [:error] [pid 9492] [client 85.68.170.21:53624] PHP Warning:  array_filter() expects parameter 1 to be array, string given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Fri Jul 21 12:46:53.628230 2017] [:error] [pid 9492] [client 85.68.170.21:53624] PHP Warning:  current() expects parameter 1 to be array, null given in /home/lesfrancas/wp-content/plugins/ultimate-member/admin/core/um-admin-users.php on line 312, referer: http://lesfrancas.dev-websiting.fr/wp-admin/users.php
[Mon Jul 24 10:03:56.825876 2017] [:error] [pid 25756] [client 85.68.170.21:54862] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Wed Jul 26 09:51:45.916561 2017] [:error] [pid 22848] [client 85.68.170.21:60531] PHP Notice:  Undefined variable: get_the_content in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 100, referer: http://lesfrancas.dev-websiting.fr/
[Wed Jul 26 09:51:45.916578 2017] [:error] [pid 22848] [client 85.68.170.21:60531] PHP Fatal error:  Function name must be a string in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 100, referer: http://lesfrancas.dev-websiting.fr/
[Wed Jul 26 10:49:00.950165 2017] [:error] [pid 25711] [client 90.24.132.76:50493] PHP Notice:  Undefined offset: 1 in /home/lesfrancas/wp-admin/includes/dashboard.php on line 1227, referer: http://lesfrancas.dev-websiting.fr/wp-admin/
[Wed Jul 26 11:26:40.533879 2017] [:error] [pid 32728] [client 90.24.132.76:53596] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 3, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post-new.php
[Wed Jul 26 11:26:40.534482 2017] [:error] [pid 32728] [client 90.24.132.76:53596] PHP Notice:  Trying to get property of non-object in /home/lesfrancas/wp-content/themes/lesfrancas/template/content.php on line 4, referer: http://lesfrancas.dev-websiting.fr/wp-admin/post-new.php
